video_id,audio_threshold,visual_threshold,top_percentile,window_lead,window_tail,window_total,true_peaks,duration_secs,ai_windows_after_audio,ai_windows_after_visual,recall_pct,noise_pct,pruned_pct,rand_recall_pct,rand_noise_pct,rand_pruned_pct,uniform_recall_pct,uniform_noise_pct,uniform_pruned_pct,recall_delta_vs_random,recall_delta_vs_uniform
qxXYC15dmpc,0.8,150,0.1,45,15,60,9,1015,1,0,0.0,0.0,100.0,0.0,100.0,94.1,11.1,0.0,94.1,0.0,-11.1
qxXYC15dmpc,0.8,150,0.1,30,10,40,9,1015,1,0,0.0,0.0,100.0,0.0,100.0,94.1,11.1,0.0,94.1,0.0,-11.1
qxXYC15dmpc,0.8,150,0.1,20,5,25,9,1015,1,0,0.0,0.0,100.0,0.0,100.0,94.1,11.1,0.0,94.1,0.0,-11.1
qxXYC15dmpc,0.8,150,0.1,15,5,20,9,1015,1,0,0.0,0.0,100.0,0.0,100.0,94.1,11.1,0.0,94.1,0.0,-11.1
qxXYC15dmpc,0.8,150,0.15,45,15,60,14,1015,1,0,0.0,0.0,100.0,0.0,100.0,94.1,7.1,0.0,94.1,0.0,-7.1
qxXYC15dmpc,0.8,150,0.15,30,10,40,14,1015,1,0,0.0,0.0,100.0,0.0,100.0,94.1,7.1,0.0,94.1,0.0,-7.1
qxXYC15dmpc,0.8,150,0.15,20,5,25,14,1015,1,0,0.0,0.0,100.0,0.0,100.0,94.1,7.1,0.0,94.1,0.0,-7.1
qxXYC15dmpc,0.8,150,0.15,15,5,20,14,1015,1,0,0.0,0.0,100.0,0.0,100.0,94.1,7.1,0.0,94.1,0.0,-7.1
qxXYC15dmpc,0.8,200,0.05,45,15,60,4,1015,1,0,0.0,0.0,100.0,0.0,100.0,94.1,0.0,100.0,94.1,0.0,0.0
qxXYC15dmpc,0.8,200,0.05,30,10,40,4,1015,1,0,0.0,0.0,100.0,0.0,100.0,94.1,0.0,100.0,94.1,0.0,0.0
qxXYC15dmpc,0.8,200,0.05,20,5,25,4,1015,1,0,0.0,0.0,100.0,0.0,100.0,94.1,0.0,100.0,94.1,0.0,0.0
qxXYC15dmpc,0.8,200,0.05,15,5,20,4,1015,1,0,0.0,0.0,100.0,0.0,100.0,94.1,0.0,100.0,94.1,0.0,0.0
qxXYC15dmpc,0.8,200,0.1,45,15,60,9,1015,1,0,0.0,0.0,100.0,0.0,100.0,94.1,11.1,0.0,94.1,0.0,-11.1
qxXYC15dmpc,0.8,200,0.1,30,10,40,9,1015,1,0,0.0,0.0,100.0,0.0,100.0,94.1,11.1,0.0,94.1,0.0,-11.1
qxXYC15dmpc,0.8,200,0.1,20,5,25,9,1015,1,0,0.0,0.0,100.0,0.0,100.0,94.1,11.1,0.0,94.1,0.0,-11.1
qxXYC15dmpc,0.8,200,0.1,15,5,20,9,1015,1,0,0.0,0.0,100.0,0.0,100.0,94.1,11.1,0.0,94.1,0.0,-11.1
qxXYC15dmpc,0.8,200,0.15,45,15,60,14,1015,1,0,0.0,0.0,100.0,0.0,100.0,94.1,7.1,0.0,94.1,0.0,-7.1
qxXYC15dmpc,0.8,200,0.15,30,10,40,14,1015,1,0,0.0,0.0,100.0,0.0,100.0,94.1,7.1,0.0,94.1,0.0,-7.1
qxXYC15dmpc,0.8,200,0.15,20,5,25,14,1015,1,0,0.0,0.0,100.0,0.0,100.0,94.1,7.1,0.0,94.1,0.0,-7.1
qxXYC15dmpc,0.8,200,0.15,15,5,20,14,1015,1,0,0.0,0.0,100.0,0.0,100.0,94.1,7.1,0.0,94.1,0.0,-7.1
qxXYC15dmpc,0.8,250,0.05,45,15,60,4,1015,1,0,0.0,0.0,100.0,0.0,100.0,94.1,0.0,100.0,94.1,0.0,0.0
qxXYC15dmpc,0.8,250,0.05,30,10,40,4,1015,1,0,0.0,0.0,100.0,0.0,100.0,94.1,0.0,100.0,94.1,0.0,0.0
qxXYC15dmpc,0.8,250,0.05,20,5,25,4,1015,1,0,0.0,0.0,100.0,0.0,100.0,94.1,0.0,100.0,94.1,0.0,0.0
qxXYC15dmpc,0.8,250,0.05,15,5,20,4,1015,1,0,0.0,0.0,100.0,0.0,100.0,94.1,0.0,100.0,94.1,0.0,0.0
qxXYC15dmpc,0.8,250,0.1,45,15,60,9,1015,1,0,0.0,0.0,100.0,0.0,100.0,94.1,11.1,0.0,94.1,0.0,-11.1
qxXYC15dmpc,0.8,250,0.1,30,10,40,9,1015,1,0,0.0,0.0,100.0,0.0,100.0,94.1,11.1,0.0,94.1,0.0,-11.1
qxXYC15dmpc,0.8,250,0.1,20,5,25,9,1015,1,0,0.0,0.0,100.0,0.0,100.0,94.1,11.1,0.0,94.1,0.0,-11.1
qxXYC15dmpc,0.8,250,0.1,15,5,20,9,1015,1,0,0.0,0.0,100.0,0.0,100.0,94.1,11.1,0.0,94.1,0.0,-11.1
qxXYC15dmpc,0.8,250,0.15,45,15,60,14,1015,1,0,0.0,0.0,100.0,0.0,100.0,94.1,7.1,0.0,94.1,0.0,-7.1
qxXYC15dmpc,0.8,250,0.15,30,10,40,14,1015,1,0,0.0,0.0,100.0,0.0,100.0,94.1,7.1,0.0,94.1,0.0,-7.1
qxXYC15dmpc,0.8,250,0.15,20,5,25,14,1015,1,0,0.0,0.0,100.0,0.0,100.0,94.1,7.1,0.0,94.1,0.0,-7.1
qxXYC15dmpc,0.8,250,0.15,15,5,20,14,1015,1,0,0.0,0.0,100.0,0.0,100.0,94.1,7.1,0.0,94.1,0.0,-7.1
qxXYC15dmpc,0.8,300,0.05,45,15,60,4,1015,1,0,0.0,0.0,100.0,0.0,100.0,94.1,0.0,100.0,94.1,0.0,0.0
qxXYC15dmpc,0.8,300,0.05,30,10,40,4,1015,1,0,0.0,0.0,100.0,0.0,100.0,94.1,0.0,100.0,94.1,0.0,0.0
qxXYC15dmpc,0.8,300,0.05,20,5,25,4,1015,1,0,0.0,0.0,100.0,0.0,100.0,94.1,0.0,100.0,94.1,0.0,0.0
qxXYC15dmpc,0.8,300,0.05,15,5,20,4,1015,1,0,0.0,0.0,100.0,0.0,100.0,94.1,0.0,100.0,94.1,0.0,0.0
qxXYC15dmpc,0.8,300,0.1,45,15,60,9,1015,1,0,0.0,0.0,100.0,0.0,100.0,94.1,11.1,0.0,94.1,0.0,-11.1
qxXYC15dmpc,0.8,300,0.1,30,10,40,9,1015,1,0,0.0,0.0,100.0,0.0,100.0,94.1,11.1,0.0,94.1,0.0,-11.1
qxXYC15dmpc,0.8,300,0.1,20,5,25,9,1015,1,0,0.0,0.0,100.0,0.0,100.0,94.1,11.1,0.0,94.1,0.0,-11.1
qxXYC15dmpc,0.8,300,0.1,15,5,20,9,1015,1,0,0.0,0.0,100.0,0.0,100.0,94.1,11.1,0.0,94.1,0.0,-11.1
qxXYC15dmpc,0.8,300,0.15,45,15,60,14,1015,1,0,0.0,0.0,100.0,0.0,100.0,94.1,7.1,0.0,94.1,0.0,-7.1
qxXYC15dmpc,0.8,300,0.15,30,10,40,14,1015,1,0,0.0,0.0,100.0,0.0,100.0,94.1,7.1,0.0,94.1,0.0,-7.1
qxXYC15dmpc,0.8,300,0.15,20,5,25,14,1015,1,0,0.0,0.0,100.0,0.0,100.0,94.1,7.1,0.0,94.1,0.0,-7.1
qxXYC15dmpc,0.8,300,0.15,15,5,20,14,1015,1,0,0.0,0.0,100.0,0.0,100.0,94.1,7.1,0.0,94.1,0.0,-7.1
qxXYC15dmpc,0.8,350,0.05,45,15,60,4,1015,1,0,0.0,0.0,100.0,0.0,100.0,94.1,0.0,100.0,94.1,0.0,0.0
qxXYC15dmpc,0.8,350,0.05,30,10,40,4,1015,1,0,0.0,0.0,100.0,0.0,100.0,94.1,0.0,100.0,94.1,0.0,0.0
qxXYC15dmpc,0.8,350,0.05,20,5,25,4,1015,1,0,0.0,0.0,100.0,0.0,100.0,94.1,0.0,100.0,94.1,0.0,0.0
qxXYC15dmpc,0.8,350,0.05,15,5,20,4,1015,1,0,0.0,0.0,100.0,0.0,100.0,94.1,0.0,100.0,94.1,0.0,0.0
qxXYC15dmpc,0.8,350,0.1,45,15,60,9,1015,1,0,0.0,0.0,100.0,0.0,100.0,94.1,11.1,0.0,94.1,0.0,-11.1
qxXYC15dmpc,0.8,350,0.1,30,10,40,9,1015,1,0,0.0,0.0,100.0,0.0,100.0,94.1,11.1,0.0,94.1,0.0,-11.1
qxXYC15dmpc,0.8,350,0.1,20,5,25,9,1015,1,0,0.0,0.0,100.0,0.0,100.0,94.1,11.1,0.0,94.1,0.0,-11.1
qxXYC15dmpc,0.8,350,0.1,15,5,20,9,1015,1,0,0.0,0.0,100.0,0.0,100.0,94.1,11.1,0.0,94.1,0.0,-11.1
qxXYC15dmpc,0.8,350,0.15,45,15,60,14,1015,1,0,0.0,0.0,100.0,0.0,100.0,94.1,7.1,0.0,94.1,0.0,-7.1
qxXYC15dmpc,0.8,350,0.15,30,10,40,14,1015,1,0,0.0,0.0,100.0,0.0,100.0,94.1,7.1,0.0,94.1,0.0,-7.1
qxXYC15dmpc,0.8,350,0.15,20,5,25,14,1015,1,0,0.0,0.0,100.0,0.0,100.0,94.1,7.1,0.0,94.1,0.0,-7.1
qxXYC15dmpc,0.8,350,0.15,15,5,20,14,1015,1,0,0.0,0.0,100.0,0.0,100.0,94.1,7.1,0.0,94.1,0.0,-7.1
lbMs5zG4TbM,0.4,150,0.05,45,15,60,4,503,2,2,50.0,50.0,12.2,75.0,50.0,76.1,25.0,50.0,76.1,-25.0,25.0
lbMs5zG4TbM,0.4,150,0.05,30,10,40,4,503,4,4,0.0,100.0,22.6,100.0,50.0,68.2,25.0,75.0,68.2,-100.0,-25.0
lbMs5zG4TbM,0.4,150,0.05,20,5,25,4,503,10,9,0.0,100.0,47.9,75.0,66.7,55.3,25.0,88.9,55.3,-75.0,-25.0
lbMs5zG4TbM,0.4,150,0.05,15,5,20,4,503,11,10,0.0,100.0,56.9,75.0,70.0,60.2,0.0,100.0,60.2,-75.0,0.0
lbMs5zG4TbM,0.4,150,0.1,45,15,60,8,503,2,2,75.0,0.0,12.2,62.5,0.0,76.1,25.0,50.0,76.1,12.5,50.0
lbMs5zG4TbM,0.4,150,0.1,30,10,40,8,503,4,4,25.0,50.0,22.6,100.0,25.0,68.2,37.5,75.0,68.2,-75.0,-12.5
lbMs5zG4TbM,0.4,150,0.1,20,5,25,8,503,10,9,12.5,88.9,47.9,75.0,44.4,55.3,37.5,88.9,55.3,-62.5,-25.0
lbMs5zG4TbM,0.4,150,0.1,15,5,20,8,503,11,10,12.5,90.0,56.9,62.5,60.0,60.2,25.0,80.0,60.2,-50.0,-12.5
lbMs5zG4TbM,0.4,150,0.15,45,15,60,13,503,2,2,84.6,0.0,12.2,53.8,0.0,76.1,30.8,0.0,76.1,30.8,53.8
lbMs5zG4TbM,0.4,150,0.15,30,10,40,13,503,4,4,53.8,25.0,22.6,76.9,25.0,68.2,30.8,50.0,68.2,-23.1,23.0
lbMs5zG4TbM,0.4,150,0.15,20,5,25,13,503,10,9,38.5,66.7,47.9,69.2,33.3,55.3,46.2,55.6,55.3,-30.7,-7.7
lbMs5zG4TbM,0.4,150,0.15,15,5,20,13,503,11,10,38.5,70.0,56.9,46.2,50.0,60.2,38.5,50.0,60.2,-7.7,0.0
lbMs5zG4TbM,0.4,200,0.05,45,15,60,4,503,2,2,50.0,50.0,12.2,75.0,50.0,76.1,25.0,50.0,76.1,-25.0,25.0
lbMs5zG4TbM,0.4,200,0.05,30,10,40,4,503,4,4,0.0,100.0,22.6,100.0,50.0,68.2,25.0,75.0,68.2,-100.0,-25.0
lbMs5zG4TbM,0.4,200,0.05,20,5,25,4,503,10,9,0.0,100.0,47.9,75.0,66.7,55.3,25.0,88.9,55.3,-75.0,-25.0
lbMs5zG4TbM,0.4,200,0.05,15,5,20,4,503,11,10,0.0,100.0,56.9,75.0,70.0,60.2,0.0,100.0,60.2,-75.0,0.0
lbMs5zG4TbM,0.4,200,0.1,45,15,60,8,503,2,2,75.0,0.0,12.2,62.5,0.0,76.1,25.0,50.0,76.1,12.5,50.0
lbMs5zG4TbM,0.4,200,0.1,30,10,40,8,503,4,4,25.0,50.0,22.6,100.0,25.0,68.2,37.5,75.0,68.2,-75.0,-12.5
lbMs5zG4TbM,0.4,200,0.1,20,5,25,8,503,10,9,12.5,88.9,47.9,75.0,44.4,55.3,37.5,88.9,55.3,-62.5,-25.0
lbMs5zG4TbM,0.4,200,0.1,15,5,20,8,503,11,10,12.5,90.0,56.9,62.5,60.0,60.2,25.0,80.0,60.2,-50.0,-12.5
lbMs5zG4TbM,0.4,200,0.15,45,15,60,13,503,2,2,84.6,0.0,12.2,53.8,0.0,76.1,30.8,0.0,76.1,30.8,53.8
lbMs5zG4TbM,0.4,200,0.15,30,10,40,13,503,4,4,53.8,25.0,22.6,76.9,25.0,68.2,30.8,50.0,68.2,-23.1,23.0
lbMs5zG4TbM,0.4,200,0.15,20,5,25,13,503,10,9,38.5,66.7,47.9,69.2,33.3,55.3,46.2,55.6,55.3,-30.7,-7.7
lbMs5zG4TbM,0.4,200,0.15,15,5,20,13,503,11,10,38.5,70.0,56.9,46.2,50.0,60.2,38.5,50.0,60.2,-7.7,0.0
lbMs5zG4TbM,0.4,250,0.05,45,15,60,4,503,2,2,50.0,50.0,12.2,75.0,50.0,76.1,25.0,50.0,76.1,-25.0,25.0
lbMs5zG4TbM,0.4,250,0.05,30,10,40,4,503,4,4,0.0,100.0,22.6,100.0,50.0,68.2,25.0,75.0,68.2,-100.0,-25.0
lbMs5zG4TbM,0.4,250,0.05,20,5,25,4,503,10,9,0.0,100.0,47.9,75.0,66.7,55.3,25.0,88.9,55.3,-75.0,-25.0
lbMs5zG4TbM,0.4,250,0.05,15,5,20,4,503,11,10,0.0,100.0,56.9,75.0,70.0,60.2,0.0,100.0,60.2,-75.0,0.0
lbMs5zG4TbM,0.4,250,0.1,45,15,60,8,503,2,2,75.0,0.0,12.2,62.5,0.0,76.1,25.0,50.0,76.1,12.5,50.0
lbMs5zG4TbM,0.4,250,0.1,30,10,40,8,503,4,4,25.0,50.0,22.6,100.0,25.0,68.2,37.5,75.0,68.2,-75.0,-12.5
lbMs5zG4TbM,0.4,250,0.1,20,5,25,8,503,10,9,12.5,88.9,47.9,75.0,44.4,55.3,37.5,88.9,55.3,-62.5,-25.0
lbMs5zG4TbM,0.4,250,0.1,15,5,20,8,503,11,10,12.5,90.0,56.9,62.5,60.0,60.2,25.0,80.0,60.2,-50.0,-12.5
lbMs5zG4TbM,0.4,250,0.15,45,15,60,13,503,2,2,84.6,0.0,12.2,53.8,0.0,76.1,30.8,0.0,76.1,30.8,53.8
lbMs5zG4TbM,0.4,250,0.15,30,10,40,13,503,4,4,53.8,25.0,22.6,76.9,25.0,68.2,30.8,50.0,68.2,-23.1,23.0
lbMs5zG4TbM,0.4,250,0.15,20,5,25,13,503,10,9,38.5,66.7,47.9,69.2,33.3,55.3,46.2,55.6,55.3,-30.7,-7.7
lbMs5zG4TbM,0.4,250,0.15,15,5,20,13,503,11,10,38.5,70.0,56.9,46.2,50.0,60.2,38.5,50.0,60.2,-7.7,0.0
lbMs5zG4TbM,0.4,300,0.05,45,15,60,4,503,2,2,50.0,50.0,12.2,75.0,50.0,76.1,25.0,50.0,76.1,-25.0,25.0
lbMs5zG4TbM,0.4,300,0.05,30,10,40,4,503,4,4,0.0,100.0,22.6,100.0,50.0,68.2,25.0,75.0,68.2,-100.0,-25.0
lbMs5zG4TbM,0.4,300,0.05,20,5,25,4,503,10,9,0.0,100.0,47.9,75.0,66.7,55.3,25.0,88.9,55.3,-75.0,-25.0
lbMs5zG4TbM,0.4,300,0.05,15,5,20,4,503,11,10,0.0,100.0,56.9,75.0,70.0,60.2,0.0,100.0,60.2,-75.0,0.0
lbMs5zG4TbM,0.4,300,0.1,45,15,60,8,503,2,2,75.0,0.0,12.2,62.5,0.0,76.1,25.0,50.0,76.1,12.5,50.0
lbMs5zG4TbM,0.4,300,0.1,30,10,40,8,503,4,4,25.0,50.0,22.6,100.0,25.0,68.2,37.5,75.0,68.2,-75.0,-12.5
lbMs5zG4TbM,0.4,300,0.1,20,5,25,8,503,10,9,12.5,88.9,47.9,75.0,44.4,55.3,37.5,88.9,55.3,-62.5,-25.0
lbMs5zG4TbM,0.4,300,0.1,15,5,20,8,503,11,10,12.5,90.0,56.9,62.5,60.0,60.2,25.0,80.0,60.2,-50.0,-12.5
lbMs5zG4TbM,0.4,300,0.15,45,15,60,13,503,2,2,84.6,0.0,12.2,53.8,0.0,76.1,30.8,0.0,76.1,30.8,53.8
lbMs5zG4TbM,0.4,300,0.15,30,10,40,13,503,4,4,53.8,25.0,22.6,76.9,25.0,68.2,30.8,50.0,68.2,-23.1,23.0
lbMs5zG4TbM,0.4,300,0.15,20,5,25,13,503,10,9,38.5,66.7,47.9,69.2,33.3,55.3,46.2,55.6,55.3,-30.7,-7.7
lbMs5zG4TbM,0.4,300,0.15,15,5,20,13,503,11,10,38.5,70.0,56.9,46.2,50.0,60.2,38.5,50.0,60.2,-7.7,0.0
lbMs5zG4TbM,0.4,350,0.05,45,15,60,4,503,2,2,50.0,50.0,12.2,75.0,50.0,76.1,25.0,50.0,76.1,-25.0,25.0
lbMs5zG4TbM,0.4,350,0.05,30,10,40,4,503,4,4,0.0,100.0,22.6,100.0,50.0,68.2,25.0,75.0,68.2,-100.0,-25.0
lbMs5zG4TbM,0.4,350,0.05,20,5,25,4,503,10,9,0.0,100.0,47.9,75.0,66.7,55.3,25.0,88.9,55.3,-75.0,-25.0
lbMs5zG4TbM,0.4,350,0.05,15,5,20,4,503,11,10,0.0,100.0,56.9,75.0,70.0,60.2,0.0,100.0,60.2,-75.0,0.0
lbMs5zG4TbM,0.4,350,0.1,45,15,60,8,503,2,2,75.0,0.0,12.2,62.5,0.0,76.1,25.0,50.0,76.1,12.5,50.0
lbMs5zG4TbM,0.4,350,0.1,30,10,40,8,503,4,4,25.0,50.0,22.6,100.0,25.0,68.2,37.5,75.0,68.2,-75.0,-12.5
lbMs5zG4TbM,0.4,350,0.1,20,5,25,8,503,10,9,12.5,88.9,47.9,75.0,44.4,55.3,37.5,88.9,55.3,-62.5,-25.0
lbMs5zG4TbM,0.4,350,0.1,15,5,20,8,503,11,10,12.5,90.0,56.9,62.5,60.0,60.2,25.0,80.0,60.2,-50.0,-12.5
lbMs5zG4TbM,0.4,350,0.15,45,15,60,13,503,2,2,84.6,0.0,12.2,53.8,0.0,76.1,30.8,0.0,76.1,30.8,53.8
lbMs5zG4TbM,0.4,350,0.15,30,10,40,13,503,4,4,53.8,25.0,22.6,76.9,25.0,68.2,30.8,50.0,68.2,-23.1,23.0
lbMs5zG4TbM,0.4,350,0.15,20,5,25,13,503,10,9,38.5,66.7,47.9,69.2,33.3,55.3,46.2,55.6,55.3,-30.7,-7.7
lbMs5zG4TbM,0.4,350,0.15,15,5,20,13,503,11,10,38.5,70.0,56.9,46.2,50.0,60.2,38.5,50.0,60.2,-7.7,0.0
lbMs5zG4TbM,0.5,150,0.05,45,15,60,4,503,3,3,0.0,100.0,37.3,100.0,33.3,64.2,100.0,66.7,64.2,-100.0,-100.0
lbMs5zG4TbM,0.5,150,0.05,30,10,40,4,503,5,5,0.0,100.0,51.7,100.0,60.0,60.2,0.0,100.0,60.2,-100.0,0.0
lbMs5zG4TbM,0.5,150,0.05,20,5,25,4,503,6,6,0.0,100.0,66.9,50.0,83.3,70.2,0.0,100.0,70.2,-50.0,0.0
lbMs5zG4TbM,0.5,150,0.05,15,5,20,4,503,6,6,0.0,100.0,72.8,50.0,83.3,76.1,0.0,100.0,76.1,-50.0,0.0
lbMs5zG4TbM,0.5,150,0.1,45,15,60,8,503,3,3,25.0,33.3,37.3,100.0,0.0,64.2,100.0,33.3,64.2,-75.0,-75.0
lbMs5zG4TbM,0.5,150,0.1,30,10,40,8,503,5,5,12.5,80.0,51.7,100.0,40.0,60.2,12.5,80.0,60.2,-87.5,0.0
lbMs5zG4TbM,0.5,150,0.1,20,5,25,8,503,6,6,12.5,83.3,66.9,62.5,50.0,70.2,25.0,66.7,70.2,-50.0,-12.5
lbMs5zG4TbM,0.5,150,0.1,15,5,20,8,503,6,6,12.5,83.3,72.8,50.0,66.7,76.1,25.0,66.7,76.1,-37.5,-12.5
lbMs5zG4TbM,0.5,150,0.15,45,15,60,13,503,3,3,46.2,0.0,37.3,76.9,0.0,64.2,84.6,0.0,64.2,-30.7,-38.4
lbMs5zG4TbM,0.5,150,0.15,30,10,40,13,503,5,5,38.5,40.0,51.7,84.6,20.0,60.2,15.4,60.0,60.2,-46.1,23.1
lbMs5zG4TbM,0.5,150,0.15,20,5,25,13,503,6,6,38.5,50.0,66.9,61.5,33.3,70.2,46.2,33.3,70.2,-23.0,-7.7
lbMs5zG4TbM,0.5,150,0.15,15,5,20,13,503,6,6,38.5,50.0,72.8,38.5,66.7,76.1,38.5,50.0,76.1,0.0,0.0
lbMs5zG4TbM,0.5,200,0.05,45,15,60,4,503,3,3,0.0,100.0,37.3,100.0,33.3,64.2,100.0,66.7,64.2,-100.0,-100.0
lbMs5zG4TbM,0.5,200,0.05,30,10,40,4,503,5,5,0.0,100.0,51.7,100.0,60.0,60.2,0.0,100.0,60.2,-100.0,0.0
lbMs5zG4TbM,0.5,200,0.05,20,5,25,4,503,6,6,0.0,100.0,66.9,50.0,83.3,70.2,0.0,100.0,70.2,-50.0,0.0
lbMs5zG4TbM,0.5,200,0.05,15,5,20,4,503,6,6,0.0,100.0,72.8,50.0,83.3,76.1,0.0,100.0,76.1,-50.0,0.0
lbMs5zG4TbM,0.5,200,0.1,45,15,60,8,503,3,3,25.0,33.3,37.3,100.0,0.0,64.2,100.0,33.3,64.2,-75.0,-75.0
lbMs5zG4TbM,0.5,200,0.1,30,10,40,8,503,5,5,12.5,80.0,51.7,100.0,40.0,60.2,12.5,80.0,60.2,-87.5,0.0
lbMs5zG4TbM,0.5,200,0.1,20,5,25,8,503,6,6,12.5,83.3,66.9,62.5,50.0,70.2,25.0,66.7,70.2,-50.0,-12.5
lbMs5zG4TbM,0.5,200,0.1,15,5,20,8,503,6,6,12.5,83.3,72.8,50.0,66.7,76.1,25.0,66.7,76.1,-37.5,-12.5
lbMs5zG4TbM,0.5,200,0.15,45,15,60,13,503,3,3,46.2,0.0,37.3,76.9,0.0,64.2,84.6,0.0,64.2,-30.7,-38.4
lbMs5zG4TbM,0.5,200,0.15,30,10,40,13,503,5,5,38.5,40.0,51.7,84.6,20.0,60.2,15.4,60.0,60.2,-46.1,23.1
lbMs5zG4TbM,0.5,200,0.15,20,5,25,13,503,6,6,38.5,50.0,66.9,61.5,33.3,70.2,46.2,33.3,70.2,-23.0,-7.7
lbMs5zG4TbM,0.5,200,0.15,15,5,20,13,503,6,6,38.5,50.0,72.8,38.5,66.7,76.1,38.5,50.0,76.1,0.0,0.0
lbMs5zG4TbM,0.5,250,0.05,45,15,60,4,503,3,3,0.0,100.0,37.3,100.0,33.3,64.2,100.0,66.7,64.2,-100.0,-100.0
lbMs5zG4TbM,0.5,250,0.05,30,10,40,4,503,5,5,0.0,100.0,51.7,100.0,60.0,60.2,0.0,100.0,60.2,-100.0,0.0
lbMs5zG4TbM,0.5,250,0.05,20,5,25,4,503,6,6,0.0,100.0,66.9,50.0,83.3,70.2,0.0,100.0,70.2,-50.0,0.0
lbMs5zG4TbM,0.5,250,0.05,15,5,20,4,503,6,6,0.0,100.0,72.8,50.0,83.3,76.1,0.0,100.0,76.1,-50.0,0.0
lbMs5zG4TbM,0.5,250,0.1,45,15,60,8,503,3,3,25.0,33.3,37.3,100.0,0.0,64.2,100.0,33.3,64.2,-75.0,-75.0
lbMs5zG4TbM,0.5,250,0.1,30,10,40,8,503,5,5,12.5,80.0,51.7,100.0,40.0,60.2,12.5,80.0,60.2,-87.5,0.0
lbMs5zG4TbM,0.5,250,0.1,20,5,25,8,503,6,6,12.5,83.3,66.9,62.5,50.0,70.2,25.0,66.7,70.2,-50.0,-12.5
lbMs5zG4TbM,0.5,250,0.1,15,5,20,8,503,6,6,12.5,83.3,72.8,50.0,66.7,76.1,25.0,66.7,76.1,-37.5,-12.5
lbMs5zG4TbM,0.5,250,0.15,45,15,60,13,503,3,3,46.2,0.0,37.3,76.9,0.0,64.2,84.6,0.0,64.2,-30.7,-38.4
lbMs5zG4TbM,0.5,250,0.15,30,10,40,13,503,5,5,38.5,40.0,51.7,84.6,20.0,60.2,15.4,60.0,60.2,-46.1,23.1
lbMs5zG4TbM,0.5,250,0.15,20,5,25,13,503,6,6,38.5,50.0,66.9,61.5,33.3,70.2,46.2,33.3,70.2,-23.0,-7.7
lbMs5zG4TbM,0.5,250,0.15,15,5,20,13,503,6,6,38.5,50.0,72.8,38.5,66.7,76.1,38.5,50.0,76.1,0.0,0.0
lbMs5zG4TbM,0.5,300,0.05,45,15,60,4,503,3,3,0.0,100.0,37.3,100.0,33.3,64.2,100.0,66.7,64.2,-100.0,-100.0
lbMs5zG4TbM,0.5,300,0.05,30,10,40,4,503,5,5,0.0,100.0,51.7,100.0,60.0,60.2,0.0,100.0,60.2,-100.0,0.0
lbMs5zG4TbM,0.5,300,0.05,20,5,25,4,503,6,6,0.0,100.0,66.9,50.0,83.3,70.2,0.0,100.0,70.2,-50.0,0.0
lbMs5zG4TbM,0.5,300,0.05,15,5,20,4,503,6,6,0.0,100.0,72.8,50.0,83.3,76.1,0.0,100.0,76.1,-50.0,0.0
lbMs5zG4TbM,0.5,300,0.1,45,15,60,8,503,3,3,25.0,33.3,37.3,100.0,0.0,64.2,100.0,33.3,64.2,-75.0,-75.0
lbMs5zG4TbM,0.5,300,0.1,30,10,40,8,503,5,5,12.5,80.0,51.7,100.0,40.0,60.2,12.5,80.0,60.2,-87.5,0.0
lbMs5zG4TbM,0.5,300,0.1,20,5,25,8,503,6,6,12.5,83.3,66.9,62.5,50.0,70.2,25.0,66.7,70.2,-50.0,-12.5
lbMs5zG4TbM,0.5,300,0.1,15,5,20,8,503,6,6,12.5,83.3,72.8,50.0,66.7,76.1,25.0,66.7,76.1,-37.5,-12.5
lbMs5zG4TbM,0.5,300,0.15,45,15,60,13,503,3,3,46.2,0.0,37.3,76.9,0.0,64.2,84.6,0.0,64.2,-30.7,-38.4
lbMs5zG4TbM,0.5,300,0.15,30,10,40,13,503,5,5,38.5,40.0,51.7,84.6,20.0,60.2,15.4,60.0,60.2,-46.1,23.1
lbMs5zG4TbM,0.5,300,0.15,20,5,25,13,503,6,6,38.5,50.0,66.9,61.5,33.3,70.2,46.2,33.3,70.2,-23.0,-7.7
lbMs5zG4TbM,0.5,300,0.15,15,5,20,13,503,6,6,38.5,50.0,72.8,38.5,66.7,76.1,38.5,50.0,76.1,0.0,0.0
lbMs5zG4TbM,0.5,350,0.05,45,15,60,4,503,3,3,0.0,100.0,37.3,100.0,33.3,64.2,100.0,66.7,64.2,-100.0,-100.0
lbMs5zG4TbM,0.5,350,0.05,30,10,40,4,503,5,5,0.0,100.0,51.7,100.0,60.0,60.2,0.0,100.0,60.2,-100.0,0.0
lbMs5zG4TbM,0.5,350,0.05,20,5,25,4,503,6,6,0.0,100.0,66.9,50.0,83.3,70.2,0.0,100.0,70.2,-50.0,0.0
lbMs5zG4TbM,0.5,350,0.05,15,5,20,4,503,6,6,0.0,100.0,72.8,50.0,83.3,76.1,0.0,100.0,76.1,-50.0,0.0
lbMs5zG4TbM,0.5,350,0.1,45,15,60,8,503,3,3,25.0,33.3,37.3,100.0,0.0,64.2,100.0,33.3,64.2,-75.0,-75.0
lbMs5zG4TbM,0.5,350,0.1,30,10,40,8,503,5,5,12.5,80.0,51.7,100.0,40.0,60.2,12.5,80.0,60.2,-87.5,0.0
